cutoff_score,department,college,community,ex_serviceman,sports,differently_abled
120.5,EC,2726,BC,no,no,no
120.5,CS,2726,SCA,no,no,no
120.5,EC,2726,MBC/DNC,no,no,no
120.5,CS,2726,MBC/DNC,no,no,no
120.5,EE,2726,SC,no,no,no
120.5,EC,2726,BC,no,no,no
120.5,CS,2726,MBC/DNC,no,no,no
120,IT,2726,MBC/DNC,no,no,no
120,ME,2726,BC,no,no,no
120,CS,2726,SC,no,no,no
119.5,EC,2726,BC,no,no,no
119.5,EC,2726,BC,no,no,no
119,ME,2726,MBC/DNC,no,no,no
119,BM,2726,BC,no,no,no
119,EC,2726,BC,no,no,no
119,ME,2726,BC,no,no,no
118.5,EC,2726,BC,no,no,no
118.5,EC,2726,BC,no,no,no
118,EC,2726,BC,no,no,no
118,EC,2726,BC,no,no,no
117.5,CS,2726,MBC/DNC,no,no,no
117.5,EC,2726,BC,no,no,no
117.5,ME,2726,BC,no,no,no
117,ME,2726,BC,no,no,no
117,CS,2726,MBC/DNC,no,no,no
116.5,AG,2726,BC,no,no,no
116.5,EC,2726,MBC/DNC,no,no,no
116,IT,2726,SC,no,no,no
116,ME,2726,BC,no,no,no
115.5,IT,2726,SC,no,no,no
115.5,ME,2726,BC,no,no,no
115.5,EC,2726,BCM,no,no,no
115,IT,2726,SC,no,no,no
115,BM,2726,BC,no,no,no
115,IT,2726,MBC/DNC,no,no,no
149.5,AG,2726,BC,no,no,no
143.5,EE,2726,MBC/DNC,no,no,no
140.5,FD,2726,BC,no,no,no
140,EE,2726,BC,no,no,no
137.5,AG,2726,MBC/DNC,no,no,no
136,EC,2726,MBC/DNC,no,no,no
134,EE,2726,SC,no,no,no
132,AG,2726,SC,no,no,no
130.5,ME,2726,MBC/DNC,no,no,no
128.5,CS,2726,SC,no,no,no
128.5,AG,2726,SC,no,no,no
125,AG,2726,SC,no,no,no
124.5,EI,2726,BC,no,no,no
123.5,AG,2726,SC,no,no,no
119,EC,2726,MBC/DNC,no,no,no
118.5,CS,2726,MBC/DNC,no,no,no
117,EC,2726,MBC/DNC,no,no,no
117,CE,2726,BC,no,no,no
114.5,CS,2726,MBC/DNC,no,no,no
114.5,BM,2726,BC,no,no,no
114.5,EE,2726,MBC/DNC,no,no,no
114.5,CS,2726,MBC/DNC,no,no,no
114,EE,2726,BC,no,no,no
113.5,AU,2726,BC,no,no,no
113.5,FD,2726,BC,no,no,no
113.5,FD,2726,MBC/DNC,no,no,no
113,EI,2726,BC,no,no,no
113,EE,2726,BC,no,no,no
113,ME,2726,BC,no,no,no
113,AG,2726,MBC/DNC,no,no,no
113,CE,2726,BC,no,no,no
112.5,CE,2726,SC,no,no,no
112.5,AG,2726,SC,no,no,no
112.5,ME,2726,BC,no,no,no
112.5,CS,2726,MBC/DNC,no,no,no
112.5,BM,2726,SC,no,no,no
112,MC,2726,MBC/DNC,no,no,no
112,ME,2726,MBC/DNC,no,no,no
112,AE,2726,BC,no,no,no
112,CS,2726,MBC/DNC,no,no,no
112,IT,2726,MBC/DNC,no,no,no
112,EE,2726,BC,no,no,no
111.5,CS,2726,MBC/DNC,no,no,no
111.5,AE,2726,BCM,no,no,no
111.5,ME,2726,BC,no,no,no
111,MC,2726,MBC/DNC,no,no,no
111,BM,2726,BC,no,no,no
111,EC,2726,MBC/DNC,no,no,no
111,CE,2726,OC,no,no,no
111,AU,2726,MBC/DNC,no,no,no
110.5,ME,2726,BC,no,no,no
110.5,MC,2726,MBC/DNC,no,no,no
110.5,EE,2726,BC,no,no,no
110.5,CS,2726,SC,no,no,no
110.5,FD,2726,BCM,no,no,no
110.5,ME,2726,BC,no,no,no
110.5,CS,2726,MBC/DNC,no,no,no
110,AG,2726,MBC/DNC,no,no,no
110,FD,2726,BC,no,no,no
109.5,EE,2726,SCA,no,no,no
109.5,AG,2726,SCA,no,no,no
109.5,AE,2726,BCM,no,no,no
109.5,BM,2726,MBC/DNC,no,no,no
109.5,AE,2726,BC,no,no,no
109,ME,2726,MBC/DNC,no,no,no
109,EC,2726,MBC/DNC,no,no,no
109,ME,2726,BC,no,no,no
108.5,EI,2726,OC,no,no,no
108.5,ME,2726,BC,no,no,no
108.5,ME,2726,MBC/DNC,no,no,no
108,EC,2726,BCM,no,no,no
108,AE,2726,BC,no,no,no
108,ME,2726,MBC/DNC,no,no,no
108,ME,2726,MBC/DNC,no,no,no
107,EE,2726,BC,no,no,no
106.5,AG,2726,BC,no,no,no
106.5,ME,2726,SC,no,no,no
106,ME,2726,MBC/DNC,no,no,no
106,AG,2726,MBC/DNC,no,no,no
106,EE,2726,SC,no,no,no
105.5,AE,2726,BC,no,no,no
105.5,ME,2726,BC,no,no,no
105.5,ME,2726,BC,no,no,no
105,ME,2726,BCM,no,no,no
105,EE,2726,MBC/DNC,no,no,no
105,ME,2726,BC,no,no,no
104.5,EE,2726,BCM,no,no,no
104,ME,2726,BC,no,no,no
104,ME,2726,MBC/DNC,no,no,no
104,BM,2726,MBC/DNC,no,no,no
103.5,MC,2726,MBC/DNC,no,no,no
103,AE,2726,MBC/DNC,no,no,no
103,FD,2726,BC,no,no,no
103,EE,2726,BC,no,no,no
103,EC,2726,MBC/DNC,no,no,no
102.5,CE,2726,BC,no,no,no
102,EC,2726,MBC/DNC,no,no,no
101.5,ME,2726,BC,no,no,no
101.5,FD,2726,MBC/DNC,no,no,no
101.5,EI,2726,BC,no,no,no
101.5,AU,2726,MBC/DNC,no,no,no
101,EI,2726,BC,no,no,no
101,EC,2726,MBC/DNC,no,no,no
101,AU,2726,OC,no,no,no
100.5,AG,2726,BC,no,no,no
100.5,CE,2726,BC,no,no,no
100.5,ME,2726,MBC/DNC,no,no,no
100.5,EE,2726,MBC/DNC,no,no,no
100,AU,2726,BC,no,no,no
99.5,AE,2726,MBC/DNC,no,no,no
99,ME,2726,BC,no,no,no
99,AU,2726,MBC/DNC,no,no,no
99,ME,2726,BC,no,no,no
99,AG,2726,MBC/DNC,no,no,no
98.5,CE,2726,SC,no,no,no
98.5,AE,2726,BC,no,no,no
98,AU,2726,MBC/DNC,no,no,no
98,AG,2726,BC,no,no,no
98,AU,2726,OC,no,no,no
98,FD,2726,BC,no,no,no
97.5,CE,2726,MBC/DNC,no,no,no
97.5,EI,2726,BC,no,no,no
97.5,EC,2726,MBC/DNC,no,no,no
97,ME,2726,BC,no,no,no
97,EI,2726,BC,no,no,no
97,CE,2726,BC,no,no,no
97,EC,2726,SC,no,no,no
96.5,ME,2726,MBC/DNC,no,no,no
96.5,ME,2726,BC,no,no,no
96.5,EE,2726,BC,no,no,no
96,FD,2726,BC,no,no,no
95.5,ME,2726,BC,no,no,no
95.5,EI,2726,BC,no,no,no
95.5,EI,2726,BC,no,no,no
95.5,ME,2726,BC,no,no,no
95,EC,2726,MBC/DNC,no,no,no
94.5,BM,2726,SC,no,no,no
94.5,ME,2726,SC,no,no,no
93,EC,2726,BCM,no,no,no
93,EI,2726,MBC/DNC,no,no,no
92,AG,2726,MBC/DNC,no,no,no
91.5,EI,2726,MBC/DNC,no,no,no
91.5,AU,2726,BCM,no,no,no
91,ME,2726,MBC/DNC,no,no,no
91,EE,2726,BC,no,no,no
91,AG,2726,MBC/DNC,no,no,no
90.5,EE,2726,MBC/DNC,no,no,no
90,EE,2726,MBC/DNC,no,no,no
90,ME,2726,SC,no,no,no
90,EC,2726,MBC/DNC,no,no,no
89.5,ME,2726,MBC/DNC,no,no,no
89.5,AU,2726,BC,no,no,no
89.5,CE,2726,SC,no,no,no
89,FD,2726,MBC/DNC,no,no,no
89,EE,2726,BC,no,no,no
88.5,EI,2726,BC,no,no,no
88.5,CE,2726,BC,no,no,no
88,AU,2726,SC,no,no,no
88,EC,2726,SCA,no,no,no
87.5,IT,2726,SC,no,no,no
87.5,EC,2726,MBC/DNC,no,no,no
87.5,ME,2726,MBC/DNC,no,no,no
87,EI,2726,BC,no,no,no
87,EC,2726,SC,no,no,no
86.5,BM,2726,SC,no,no,no
86.5,CE,2726,SC,no,no,no
86.5,BM,2726,SC,no,no,no
86,AE,2726,SC,no,no,no
86,CS,2726,SC,no,no,no
85.5,ME,2726,MBC/DNC,no,no,no
85.5,CS,2726,SCA,no,no,no
85.5,EC,2726,MBC/DNC,no,no,no
85,AE,2726,BC,no,no,no
85,CE,2726,MBC/DNC,no,no,no
84.5,EI,2726,BC,no,no,no
84.5,EC,2726,MBC/DNC,no,no,no
84,CS,2726,SC,no,no,no
83.5,ME,2726,SCA,no,no,no
83,CE,2726,BC,no,no,no
82,EC,2726,MBC/DNC,no,no,no
82,FD,2726,SCA,no,no,no
81.5,BM,2726,SC,no,no,no
80.5,CS,2726,SC,no,no,no
80.5,AU,2726,BC,no,no,no
80,EC,2726,MBC/DNC,no,no,no
80,CE,2726,BC,no,no,no
80,IT,2726,SCA,no,no,no
185.5,CS,2727,BC,no,no,no
182.5,IT,2727,BC,no,no,no
182,BM,2727,MBC/DNC,no,no,no
179.5,EC,2727,BC,no,no,no
177,ME,2727,BC,no,no,no
176.5,BM,2727,BC,no,no,no
176,AG,2727,BC,no,no,no
174.5,AG,2727,BC,no,no,no
174.5,AG,2727,BC,no,no,no
174,CS,2727,MBC/DNC,no,no,no
171.5,EC,2727,BC,no,no,no
170.5,CS,2727,BC,no,no,no
170,CS,2727,BC,no,no,no
170,CS,2727,BC,no,no,no
169.5,AG,2727,BC,no,no,no
169.5,FD,2727,BC,no,no,no
168.5,BT,2727,BC,no,no,no
166,BT,2727,BC,no,no,no
166,CS,2727,BC,no,no,no
166,BT,2727,BC,no,no,no
165.5,CS,2727,BC,no,no,no
164.5,FD,2727,BC,no,no,no
164.5,EC,2727,BC,no,no,no
164.5,CS,2727,BC,no,no,no
164.5,CS,2727,BC,no,no,no
164.5,CS,2727,BC,no,no,no
164.5,BT,2727,BC,no,no,no
164,CS,2727,BC,no,no,no
163.5,AG,2727,BC,no,no,no
163.5,BT,2727,BC,no,no,no
163.5,AG,2727,BC,no,no,no
163,CS,2727,BC,no,no,no
163,BT,2727,BC,no,no,no
162.5,CS,2727,BC,no,no,no
162,CS,2727,BC,no,no,no
161,EE,2727,OC,no,no,no
161,AG,2727,OC,no,no,no
160.5,CS,2727,BC,no,no,no
160.5,CS,2727,BC,no,no,no
160.5,EC,2727,BC,no,no,no
160,CS,2727,BC,no,no,no
159.5,EC,2727,BC,no,no,no
159.5,CS,2727,OC,no,no,no
159,CS,2727,BC,no,no,no
158.75,CS,2727,BC,no,no,no
158.5,BM,2727,BC,no,no,no
158.5,CS,2727,BC,no,no,no
158.25,BM,2727,BC,no,no,no
158,CS,2727,BC,no,no,no
157,CE,2727,BC,no,no,no
156.5,EC,2727,BC,no,no,no
156.5,FD,2727,BC,no,no,no
156.5,AG,2727,BC,no,no,no
155.5,CS,2727,BC,no,no,no
155.5,EC,2727,BC,no,no,no
155.5,EC,2727,BC,no,no,no
155,AG,2727,BC,no,no,no
155,FD,2727,BC,no,no,no
155,BT,2727,BC,no,no,no
154.5,BT,2727,BC,no,no,no
154.5,BM,2727,MBC/DNC,no,no,no
154.5,CS,2727,BC,no,no,no
154.5,FD,2727,BC,no,no,no
154.5,BM,2727,MBC/DNC,no,no,no
154.5,CS,2727,BC,no,no,no
154,ME,2727,BC,no,no,no
154,CS,2727,BC,no,no,no
154,CS,2727,BC,no,no,no
154,BT,2727,BC,no,no,no
153.5,EC,2727,BC,no,no,no
153.5,AG,2727,MBC/DNC,no,no,no
153,EC,2727,BC,no,no,no
153,BM,2727,BC,no,no,no
153,EC,2727,BC,no,no,no
153,BM,2727,BC,no,no,no
153,IT,2727,BC,no,no,no
152.5,IT,2727,BC,no,no,no
152,EC,2727,BC,no,no,no
152,EC,2727,BC,no,no,no
152,FD,2727,BC,no,no,no
151.5,CS,2727,BC,no,no,no
151,BT,2727,BC,no,no,no
151,CS,2727,MBC/DNC,no,no,no
151,AG,2727,BCM,no,no,no
150.5,EC,2727,BC,no,no,no
150.5,EE,2727,BC,no,no,no
150.5,CS,2727,BC,no,no,no
174,EC,2727,BC,no,no,no
160.5,IT,2727,BC,no,no,no
158,CE,2727,MBC/DNC,no,no,no
154,AG,2727,BC,no,no,no
153.5,AG,2727,BC,no,no,no
152,FD,2727,SC,no,no,no
151,ME,2727,BC,no,no,no
150.5,ME,2727,BC,no,no,no
149.5,AG,2727,MBC/DNC,no,no,no
149.5,BM,2727,BC,no,no,no
149.5,EC,2727,BC,no,no,no
149,AG,2727,BC,no,no,no
149,CS,2727,MBC/DNC,no,no,no
149,ME,2727,SC,no,no,no
148.5,IT,2727,BC,no,no,no
148.5,CS,2727,MBC/DNC,no,no,no
148,CS,2727,BC,no,no,no
147.5,CS,2727,MBC/DNC,no,no,no
147.5,EC,2727,MBC/DNC,no,no,no
147.5,CS,2727,BC,no,no,no
147,CS,2727,MBC/DNC,no,no,no
147,CS,2727,BC,no,no,no
146.5,EE,2727,BC,no,no,no
146.5,CS,2727,BC,no,no,no
146.5,IT,2727,OC,no,no,no
146.5,BT,2727,BC,no,no,no
146.5,CS,2727,BC,no,no,no
146.5,CS,2727,BC,no,no,no
146,CS,2727,BC,no,no,no
146,EC,2727,BC,no,no,no
146,FD,2727,MBC/DNC,no,no,no
146,IT,2727,BC,no,no,no
145.5,BM,2727,BC,no,no,no
145.5,CS,2727,BC,no,no,no
145,FD,2727,OC,no,no,no
145,AG,2727,BC,no,no,no
144.5,CS,2727,BC,no,no,no
144.5,CS,2727,BC,no,no,no
144.5,EE,2727,BC,no,no,no
144.5,AG,2727,BC,no,no,no
144.5,CS,2727,BC,no,no,no
144,IT,2727,BC,no,no,no
143.5,EC,2727,OC,no,no,no
143.5,IT,2727,BC,no,no,no
143,IT,2727,BC,no,no,no
142.5,CS,2727,BC,no,no,no
142.5,EC,2727,OC,no,no,no
142.5,BM,2727,BC,no,no,no
142.5,EC,2727,BC,no,no,no
142.5,EC,2727,BC,no,no,no
142.5,AG,2727,MBC/DNC,no,no,no
142,CS,2727,BC,no,no,no
142,EC,2727,BC,no,no,no
141.5,FD,2727,BC,no,no,no
141,AG,2727,BC,no,no,no
141,IT,2727,BC,no,no,no
140.5,IT,2727,BC,no,no,no
140,AG,2727,BC,no,no,no
140,BM,2727,BC,no,no,no
140,FD,2727,BC,no,no,no
139.5,AG,2727,OC,no,no,no
139.5,IT,2727,BC,no,no,no
139.5,FD,2727,SC,no,no,no
139.5,CS,2727,MBC/DNC,no,no,no
139,IT,2727,BC,no,no,no
139,EC,2727,BC,no,no,no
139,EC,2727,BCM,no,no,no
139,EC,2727,MBC/DNC,no,no,no
139,BT,2727,BC,no,no,no
137.5,FD,2727,BC,no,no,no
137,EC,2727,MBC/DNC,no,no,no
137,IT,2727,BC,no,no,no
137,BT,2727,BC,no,no,no
137,BT,2727,BC,no,no,no
137,ME,2727,BC,no,no,no
137,EE,2727,BC,no,no,no
137,BT,2727,SC,no,no,no
136.5,BM,2727,BC,no,no,no
136.5,IT,2727,BC,no,no,no
136.5,BM,2727,BC,no,no,no
136.5,BM,2727,BC,no,no,no
136.5,IT,2727,BC,no,no,no
136,ME,2727,BC,no,no,no
136,ME,2727,BC,no,no,no
136,EC,2727,MBC/DNC,no,no,no
136,EC,2727,BC,no,no,no
135.5,EC,2727,BC,no,no,no
135.5,EC,2727,BC,no,no,no
135.5,FD,2727,BC,no,no,no
135,EC,2727,BC,no,no,no
135,IT,2727,BC,no,no,no
134.5,BM,2727,BC,no,no,no
134.5,FD,2727,BC,no,no,no
134.5,IT,2727,BC,no,no,no
134.5,ME,2727,OC,no,no,no
134.5,AG,2727,BC,no,no,no
134.5,FD,2727,BC,no,no,no
134,EC,2727,BC,no,no,no
134,CS,2727,MBC/DNC,no,no,no
133.5,CS,2727,MBC/DNC,no,no,no
133.5,ME,2727,MBC/DNC,no,no,no
133.5,CE,2727,MBC/DNC,no,no,no
133.5,AG,2727,MBC/DNC,no,no,no
133.5,EC,2727,BC,no,no,no
133.5,ME,2727,BC,no,no,no
133.5,AG,2727,BC,no,no,no
133,IT,2727,BC,no,no,no
133,EC,2727,BC,no,no,no
133,EC,2727,BC,no,no,no
133,EC,2727,BC,no,no,no
133,IT,2727,BC,no,no,no
133,ME,2727,MBC/DNC,no,no,no
133,CS,2727,MBC/DNC,no,no,no
132.5,BT,2727,MBC/DNC,no,no,no
132,ME,2727,BC,no,no,no
132,CS,2727,SC,no,no,no
132,BM,2727,BC,no,no,no
132,CS,2727,MBC/DNC,no,no,no
131.5,EE,2727,BC,no,no,no
131.5,CS,2727,MBC/DNC,no,no,no
131.5,EC,2727,MBC/DNC,no,no,no
131.5,AG,2727,OC,no,no,no
131.5,AG,2727,BC,no,no,no
131.5,BM,2727,BC,no,no,no
131,AG,2727,BC,no,no,no
131,FD,2727,BC,no,no,no
130.5,EC,2727,MBC/DNC,no,no,no
130.5,AG,2727,BC,no,no,no
130.5,ME,2727,MBC/DNC,no,no,no
130.5,BT,2727,BC,no,no,no
130,FD,2727,BC,no,no,no
129.5,EC,2727,BC,no,no,no
129.5,EE,2727,OC,no,no,no
129.5,BT,2727,BC,no,no,no
129.5,EC,2727,BC,no,no,no
129,ME,2727,BC,no,no,no
129,CS,2727,SC,no,no,no
129,EE,2727,MBC/DNC,no,no,no
129,AG,2727,BC,no,no,no
129,EC,2727,BC,no,no,no
129,CS,2727,MBC/DNC,no,no,no
129,CS,2727,MBC/DNC,no,no,no
128.5,BT,2727,BC,no,no,no
128.5,FD,2727,BC,no,no,no
128.5,EE,2727,BC,no,no,no
128,AG,2727,BC,no,no,no
128,CS,2727,MBC/DNC,no,no,no
128,ME,2727,BC,no,no,no
127.5,EC,2727,BC,no,no,no
127.5,EC,2727,BC,no,no,no
127,EE,2727,BC,no,no,no
127,EC,2727,BC,no,no,no
126.5,EC,2727,BC,no,no,no
126.5,EC,2727,MBC/DNC,no,no,no
126.5,ME,2727,BCM,no,no,no
126,EC,2727,BC,no,no,no
126,IT,2727,MBC/DNC,no,no,no
125.5,FD,2727,BC,no,no,no
125,EC,2727,BC,no,no,no
125,AG,2727,MBC/DNC,no,no,no
124,ME,2727,OC,no,no,no
124,IT,2727,MBC/DNC,no,no,no
124,ME,2727,BC,no,no,no
124,BM,2727,BC,no,no,no
123.5,AG,2727,BC,no,no,no
123.5,ME,2727,BC,no,no,no
123.5,EC,2727,BCM,no,no,no
123.5,EC,2727,BC,no,no,no
123.5,EE,2727,MBC/DNC,no,no,no
123.5,EC,2727,BC,no,no,no
123.5,BT,2727,BC,no,no,no
123,ME,2727,BC,no,no,no
123,EC,2727,BC,no,no,no
122.5,EC,2727,BC,no,no,no
122.5,FD,2727,BC,no,no,no
122.5,EC,2727,BC,no,no,no
122,BM,2727,BC,no,no,no
122,ME,2727,SC,no,no,no
122,BM,2727,BC,no,no,no
122,CS,2727,MBC/DNC,no,no,no
122,IT,2727,MBC/DNC,no,no,no
122,IT,2727,BCM,no,no,no
121.5,BT,2727,BC,no,no,no
121,BM,2727,BC,no,no,no
121,IT,2727,SCA,no,no,no
121,FD,2727,BC,no,no,no
120.5,EC,2727,BC,no,no,no
120.5,EE,2727,MBC/DNC,no,no,no
120.5,IT,2727,MBC/DNC,no,no,no
120.5,BT,2727,BC,no,no,no
120,AG,2727,BC,no,no,no
120,EC,2727,BC,no,no,no
120,ME,2727,BC,no,no,no
120,ME,2727,BC,no,no,no
119.5,EC,2727,BC,no,no,no
119.5,ME,2727,BC,no,no,no
119.5,AG,2727,BC,no,no,no
119.5,ME,2727,MBC/DNC,no,no,no
119,EC,2727,BC,no,no,no
119,EC,2727,BC,no,no,no
118.5,ME,2727,BC,no,no,no
118.5,BM,2727,BC,no,no,no
118.5,ME,2727,BC,no,no,no
118.5,EE,2727,BC,no,no,no
118.5,EC,2727,BC,no,no,no
118,BM,2727,BC,no,no,no
118,EC,2727,BC,no,no,no
118,CE,2727,BC,no,no,no
117.5,BT,2727,BCM,no,no,no
117.5,BT,2727,BC,no,no,no
117.5,EE,2727,BC,no,no,no
117,ME,2727,BC,no,no,no
117,CE,2727,SC,no,no,no
117,EE,2727,BC,no,no,no
117,EC,2727,BC,no,no,no
117,IT,2727,MBC/DNC,no,no,no
117,EC,2727,BC,no,no,no
117,ME,2727,BC,no,no,no
116.75,ME,2727,BC,no,no,no
116.5,EC,2727,BC,no,no,no
116.5,BM,2727,BC,no,no,no
116.5,EC,2727,MBC/DNC,no,no,no
116.5,CS,2727,BCM,no,no,no
116.5,EC,2727,BC,no,no,no
116,EC,2727,SC,no,no,no
116,EC,2727,BC,no,no,no
116,EC,2727,BC,no,no,no
116,BM,2727,BC,no,no,no
116,EC,2727,BC,no,no,no
116,IT,2727,MBC/DNC,no,no,no
115.5,ME,2727,BC,no,no,no
115.5,BM,2727,SC,no,no,no
115.5,BM,2727,MBC/DNC,no,no,no
115.5,EE,2727,MBC/DNC,no,no,no
115,AG,2727,BC,no,no,no
171.5,BT,2727,BC,no,no,no
154.5,AG,2727,MBC/DNC,no,no,no
140,EE,2727,BC,no,no,no
140,BM,2727,BCM,no,no,no
139,EC,2727,SC,no,no,no
130.5,EE,2727,BC,no,no,no
128.5,BT,2727,BC,no,no,no
128,EE,2727,BC,no,no,no
126,ME,2727,BC,no,no,no
126,IT,2727,MBC/DNC,no,no,no
122,CS,2727,SC,no,no,no
119,EE,2727,MBC/DNC,no,no,no
118.5,BT,2727,BC,no,no,no
118.5,AG,2727,MBC/DNC,no,no,no
117,FD,2727,BC,no,no,no
115.5,BT,2727,SC,no,no,no
114.5,CE,2727,BC,no,no,no
114.5,AG,2727,BC,no,no,no
114.5,FD,2727,BC,no,no,no
114,AG,2727,BC,no,no,no
114,EE,2727,BC,no,no,no
113.5,EE,2727,MBC/DNC,no,no,no
113.5,AG,2727,BC,no,no,no
113,EC,2727,MBC/DNC,no,no,no
113,ME,2727,MBC/DNC,no,no,no
113,BT,2727,BC,no,no,no
113,FD,2727,BC,no,no,no
112.5,BM,2727,BCM,no,no,no
112,EC,2727,MBC/DNC,no,no,no
112,AG,2727,BC,no,no,no
111.5,CS,2727,BCM,no,no,no
111.5,CS,2727,BCM,no,no,no
111.5,EE,2727,SCA,no,no,no
111,CS,2727,ST,no,no,no
111,ME,2727,OC,no,no,no
111,EC,2727,MBC/DNC,no,no,no
111,AG,2727,BC,no,no,no
110.5,ME,2727,BC,no,no,no
110.5,CE,2727,BC,no,no,no
110,BT,2727,BC,no,no,no
110,AG,2727,SC,no,no,no
110,BM,2727,BC,no,no,no
110,AG,2727,SCA,no,no,no
110,EE,2727,MBC/DNC,no,no,no
110,EC,2727,MBC/DNC,no,no,no
109.5,ME,2727,SC,no,no,no
109.5,CE,2727,BC,no,no,no
109.5,EE,2727,BC,no,no,no
109.5,ME,2727,BC,no,no,no
109.5,AG,2727,BC,no,no,no
109,CE,2727,BC,no,no,no
109,EC,2727,MBC/DNC,no,no,no
109,EE,2727,BC,no,no,no
108.5,BT,2727,BC,no,no,no
108.5,EC,2727,MBC/DNC,no,no,no
108.5,ME,2727,MBC/DNC,no,no,no
108.5,BM,2727,BC,no,no,no
108,ME,2727,BC,no,no,no
108,EE,2727,BC,no,no,no
108,IT,2727,SC,no,no,no
108,BM,2727,SC,no,no,no
107.5,EE,2727,MBC/DNC,no,no,no
107.5,AG,2727,BC,no,no,no
107.5,CE,2727,BC,no,no,no
107.5,EC,2727,MBC/DNC,no,no,no
107,FD,2727,BC,no,no,no
107,ME,2727,BC,no,no,no
106.5,ME,2727,BC,no,no,no
106.5,ME,2727,BC,no,no,no
106.5,FD,2727,BC,no,no,no
106.5,ME,2727,BC,no,no,no
106.5,ME,2727,BC,no,no,no
106.5,AG,2727,SCA,no,no,no
106.5,BT,2727,SC,no,no,no
106,EC,2727,MBC/DNC,no,no,no
106,FD,2727,BC,no,no,no
106,AG,2727,BC,no,no,no
105.5,EC,2727,MBC/DNC,no,no,no
105.5,AG,2727,BC,no,no,no
105.5,IT,2727,BCM,no,no,no
105,CS,2727,SC,no,no,no
105,EC,2727,MBC/DNC,no,no,no
104.5,ME,2727,MBC/DNC,no,no,no
104,ME,2727,BC,no,no,no
104,AG,2727,BC,no,no,no
103.5,ME,2727,MBC/DNC,no,no,no
103.5,EC,2727,BCM,no,no,no
103.5,EC,2727,MBC/DNC,no,no,no
103,EC,2727,BCM,no,no,no
103,AG,2727,SCA,no,no,no
102.5,ME,2727,BC,no,no,no
102.5,EC,2727,MBC/DNC,no,no,no
102.5,ME,2727,BC,no,no,no
102.5,CE,2727,SC,no,no,no
102.5,EC,2727,MBC/DNC,no,no,no
102,EC,2727,MBC/DNC,no,no,no
102,AG,2727,BC,no,no,no
102,CE,2727,SC,no,no,no
102,ME,2727,BC,no,no,no
101.5,EC,2727,MBC/DNC,no,no,no
101.5,AG,2727,BC,no,no,no
101,CE,2727,MBC/DNC,no,no,no
101,EE,2727,MBC/DNC,no,no,no
101,ME,2727,MBC/DNC,no,no,no
101,CS,2727,SC,no,no,no
100.5,EC,2727,MBC/DNC,no,no,no
100.5,ME,2727,BC,no,no,no
100,CS,2727,SC,no,no,no
100,ME,2727,BC,no,no,no
99.5,AG,2727,BC,no,no,no
99.5,CE,2727,BC,no,no,no
99.5,CE,2727,SCA,no,no,no
99,EC,2727,MBC/DNC,no,no,no
99,EC,2727,MBC/DNC,no,no,no
99,CE,2727,BC,no,no,no
99,AG,2727,SC,no,no,no
99,EC,2727,MBC/DNC,no,no,no
98.5,CE,2727,BC,no,no,no
98.5,EC,2727,BCM,no,no,no
98.5,AG,2727,BC,no,no,no
98.5,CE,2727,SC,no,no,no
98.5,BT,2727,BCM,no,no,no
98,BM,2727,MBC/DNC,no,no,no
98,BM,2727,MBC/DNC,no,no,no
97.5,CS,2727,SCA,no,no,no
97,ME,2727,BC,no,no,no
97,BM,2727,MBC/DNC,no,no,no
97,ME,2727,BC,no,no,no
96.5,ME,2727,MBC/DNC,no,no,no
96,CE,2727,BCM,no,no,no
95.5,BT,2727,SC,no,no,no
95.5,AG,2727,BC,no,no,no
95.5,ME,2727,MBC/DNC,no,no,no
95.5,BM,2727,MBC/DNC,no,no,no
95,ME,2727,BC,no,no,no
94.5,BM,2727,MBC/DNC,no,no,no
94.5,AG,2727,BC,no,no,no
93.5,ME,2727,MBC/DNC,no,no,no
93.5,ME,2727,BC,no,no,no
93.5,BT,2727,MBC/DNC,no,no,no
93,AG,2727,BC,no,no,no
93,AG,2727,BC,no,no,no
92.5,ME,2727,BC,no,no,no
92,BM,2727,MBC/DNC,no,no,no
91.5,BM,2727,MBC/DNC,no,no,no
91.5,AG,2727,BC,no,no,no
91.5,CE,2727,BC,no,no,no
91.5,CE,2727,BC,no,no,no
91,ME,2727,MBC/DNC,no,no,no
91,ME,2727,BCM,no,no,no
91,ME,2727,BC,no,no,no
90.5,AG,2727,MBC/DNC,no,no,no
89.5,EE,2727,SC,no,no,no
89.5,EC,2727,SC,no,no,no
89,ME,2727,BC,no,no,no
89,ME,2727,BC,no,no,no
88.5,ME,2727,BC,no,no,no
88.5,AG,2727,BC,no,no,no
88,FD,2727,MBC/DNC,no,no,no
88,ME,2727,BC,no,no,no
88,CE,2727,SC,no,no,no
88,ME,2727,MBC/DNC,no,no,no
88,ME,2727,MBC/DNC,no,no,no
87.5,AG,2727,BCM,no,no,no
87,AG,2727,BC,no,no,no
86,CE,2727,BC,no,no,no
85.5,ME,2727,BC,no,no,no
85,AG,2727,SC,no,no,no
84.5,EC,2727,SC,no,no,no
83.5,CE,2727,BC,no,no,no
83,CE,2727,SC,no,no,no
82,ME,2727,BC,no,no,no
82,ME,2727,BC,no,no,no
82,BM,2727,SC,no,no,no
82,AG,2727,MBC/DNC,no,no,no
82,CE,2727,BC,no,no,no
80.5,CS,2727,SCA,no,no,no
80,EC,2727,SCA,no,no,no
